Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime,Custom_0,Custom_1,Custom_2,Custom_3,Custom_4
37.000,367,1,1,1,1,26.6668,26.9600,26.4300,0.001141,-0.003792,-0.008726,0.011007,-0.003792,14.40,1444.00,2.00,230.00,-14.00,114.00,-20.00,17.00,19.00,0.1643,-5.4762,-0.0175,0.0000,0.0000
37.100,368,1,1,1,1,26.6629,26.9600,26.4300,-0.013659,-0.018592,-0.018592,0.011007,-0.003792,18.10,1813.00,10.00,300.00,-6.00,144.00,-16.00,21.00,19.00,-2.4722,-33.7074,-0.1859,0.0000,0.0000
37.200,369,1,1,1,1,26.6668,26.9600,26.4324,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,22.10,2213.00,20.00,370.00,2.00,176.00,-10.00,26.00,19.00,-0.8381,-30.2270,-0.3718,0.0000,0.0000
37.300,370,1,1,1,1,26.6686,26.9600,26.4368,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,26.40,2642.00,30.00,450.00,10.00,210.00,-4.00,31.00,19.00,-1.0012,-23.0531,-0.2618,0.0000,0.0000
37.400,371,1,1,1,1,26.6694,26.9600,26.4385,-0.008726,-0.013659,-0.018592,0.035673,-0.013659,26.40,2642.00,30.00,450.00,10.00,210.00,-4.00,31.00,19.00,-2.3036,-36.0866,-0.5578,0.0000,0.0000
37.500,372,1,1,1,1,26.6697,26.9600,26.4394,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,30.90,3094.00,40.00,530.00,18.00,246.00,2.00,37.00,19.00,-2.6962,-42.2604,-0.5464,0.0000,0.0000
37.600,373,1,1,1,1,26.6658,26.9600,26.4397,-0.003792,-0.013659,-0.013659,-0.003792,0.006074,35.60,3565.00,52.00,620.00,26.00,284.00,8.00,42.00,19.00,-1.3501,-48.6937,-0.7103,0.0000,0.0000
37.700,374,1,1,1,1,26.6619,26.9600,26.4332,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,40.50,4050.00,62.00,705.00,36.00,324.00,16.00,48.00,19.00,-3.5339,-55.3183,-0.8468,0.0000,0.0000
37.800,375,1,1,1,1,26.6608,26.9600,26.4313,-0.008726,-0.008726,-0.018592,-0.003792,-0.003792,45.40,4545.00,74.00,795.00,46.00,362.00,22.00,54.00,19.00,-3.9614,-39.6579,-1.3758,0.0000,0.0000
37.900,376,1,1,1,1,26.6603,26.9600,26.4306,-0.018592,-0.028458,-0.033392,0.011007,-0.008726,50.40,5044.00,86.00,890.00,54.00,402.00,30.00,60.00,19.00,-9.3704,-143.5445,-2.8717,0.0000,0.0000
38.000,377,1,1,1,1,26.6602,26.9600,26.4303,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,55.40,5543.00,96.00,980.00,64.00,442.00,36.00,66.00,19.00,-2.1010,-48.3661,-1.3112,0.0000,0.0000
38.100,378,1,1,1,1,26.6601,26.9600,26.4301,-0.003792,-0.003792,-0.003792,0.011007,-0.003792,60.30,6037.00,108.00,1070.00,74.00,482.00,44.00,72.00,19.00,-2.2868,-22.8948,-0.4096,0.0000,0.0000
38.200,379,1,1,1,1,26.6600,26.9600,26.4300,0.001141,-0.003792,-0.008726,0.011007,0.006074,65.20,6520.00,118.00,1155.00,82.00,520.00,50.00,78.00,19.00,0.7438,-24.7265,-1.0296,0.0000,0.0000
38.300,380,1,1,1,1,26.6600,26.9600,26.4300,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,69.80,6988.00,130.00,1245.00,92.00,558.00,56.00,83.00,19.00,-6.0905,-95.4479,-1.7756,0.0000,0.0000
38.400,381,1,1,1,1,26.6600,26.9600,26.4300,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,74.30,7436.00,140.00,1325.00,100.00,594.00,64.00,89.00,19.00,-2.8178,-64.8837,-1.9122,0.0000,0.0000
38.500,382,1,1,1,1,26.6600,26.9600,26.4300,-0.003792,-0.013659,-0.013659,0.030740,-0.003792,74.30,7436.00,140.00,1325.00,100.00,594.00,64.00,89.00,19.00,-2.8178,-101.5671,-1.9122,0.0000,0.0000
38.600,383,1,1,1,1,26.6624,26.9600,26.4300,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,78.50,7860.00,150.00,1400.00,108.00,628.00,70.00,94.00,19.00,-2.9770,-107.3584,-2.7888,0.0000,0.0000
38.700,384,1,1,1,1,26.6665,26.9600,26.4300,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,82.50,8255.00,158.00,1475.00,116.00,660.00,74.00,99.00,19.00,-3.1287,-72.0300,-2.1581,0.0000,0.0000
38.800,385,1,1,1,1,26.6685,26.9600,26.4300,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,86.10,8617.00,168.00,1540.00,122.00,688.00,80.00,103.00,19.00,-3.2653,-75.1887,-3.1235,0.0000,0.0000
38.900,386,1,1,1,1,26.6693,26.9600,26.4300,-0.003792,-0.013659,-0.018592,0.001141,-0.003792,89.40,8944.00,174.00,1600.00,128.00,714.00,84.00,107.00,19.00,-3.3904,-122.1646,-3.2350,0.0000,0.0000
